Name,Facility Type,AHCA Number (File Number),Phone Number,Licensed Beds,License ID,License Number,License Status,Closed Date,License Effective Date,License Expiration Date,Street Address,Street Address 2,Street City,Street Zip,Street State,Street County,Mailing Address,Mailing Address 2,Mailing City,Mailing State,Mailing Zip,Mailing County,Owner,Owner Since,Profit Status,Web Address,Admin/CEO
,Healthcare Facility,,(305) 246-9910,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 860-5161,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 602-9723,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(788) 431-5254,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 441-6611,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 757-1966,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(845) 499-0492,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 648-4431,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 671-2919,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 372-3262,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 372-3262,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 253-7699,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 732-7979,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 597-3698,27,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 636-6706,25,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 223-2836,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 726-7410,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 306-1040,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 593-7511,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 343-1631,51,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 817-3912,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 817-3912,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 522-7203,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 557-4424,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 282-4241,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 608-6633,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 751-4342,70,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 469-4776,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 940-0075,65,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 469-4830,50,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 469-4830,50,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 264-2999,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 429-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 826-9097,105,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 367-1176,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 445-7444,85,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 275-2533,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 271-2225,180,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,nan,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 693-2700,72,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 613-3625,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 410-8453,20,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 496-0142,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 266-0284,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 300-3120,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 336-3367,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 878-5140,170,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 860-7797,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-9905,64,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 300-3120,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 420-5002,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 385-3939,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 301-8622,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 580-3188,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 652-0066,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 282-8339,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 803-6663,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-4057,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 362-3300,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 512-5757,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 233-4448,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 233-4448,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 693-1191,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 667-1511,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 379-0104,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 799-8466,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 681-8382,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 360-5134,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 542-5862,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 663-1480,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 480-5995,8,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(314) 725-5660,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 964-5500,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 570-9234,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 242-3110,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 441-0304,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 632-5838,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 360-1023,57,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 325-9433,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 953-7905,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 602-1692,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 602-1692,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 652-8600,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 467-7444,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 760-2284,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 518-3387,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 518-3387,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 592-7030,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(702) 215-9381,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 200-5767,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 247-4678,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 945-5437,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 387-4904,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 362-1211,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 362-1211,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 651-6400,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 470-6825,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 947-7788,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 424-1584,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 640-5727,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 968-3932,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 263-5782,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 949-9001,8,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 949-9001,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(800) 626-1980,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 949-9001,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 705-3623,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(888) 400-0508,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 279-4466,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 301-0826,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 865-2383,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 865-2383,176,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 382-0111,57,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 963-0043,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 773-5216,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 773-5216,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 654-4090,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 654-4090,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 654-4090,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 255-7934,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 763-8832,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 763-8832,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 763-8832,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 763-8832,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 512-5388,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 884-5613,40,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 888-8902,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 888-8902,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 604-9595,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 604-9595,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 554-4106,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 615-8778,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 391-1002,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 615-6778,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 429-3358,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 482-5511,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 870-8024,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 924-4684,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(813) 514-6275,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 420-5111,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(813) 618-6552,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 330-2822,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 330-2822,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(800) 954-4558,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 846-9333,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 324-2728,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 508-5004,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 882-9202,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 262-9553,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(408) 893-5500,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 530-8925,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 530-8925,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(469) 996-5502,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 899-0403,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 622-1866,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 622-1866,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 877-8110,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 455-9450,128,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 912-8603,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 912-8603,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 912-8603,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 988-2728,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 218-4429,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 263-5677,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 559-6222,14,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 595-2053,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 277-6210,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 537-4210,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 640-5068,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 333-1497,11,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 286-0145,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 764-8868,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 534-7845,14,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 665-9174,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 665-9174,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 663-0044,14,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-2584,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 448-8600,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(844) 933-6633,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 916-6238,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 506-8236,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 765-8414,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 322-5914,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-7137,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 466-1900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 585-9230,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 575-1600,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 585-9250,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 262-9900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 284-5921,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-7284,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-5426,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 689-8543,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 689-7334,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-8886,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 620-7797,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 636-8658,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 393-8102,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 944-3170,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 597-6797,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 226-2699,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 278-7579,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 278-7579,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 278-7579,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 290-1624,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 472-1999,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 232-0155,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-4472,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-4472,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-4472,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 614-3406,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-7465,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-4472,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-4690,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 689-2990,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-4472,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 243-3636,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(888) 663-6331,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(888) 663-6331,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(888) 663-6331,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(888) 663-6331,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(888) 663-6331,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 491-4359,40,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-5621,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-5621,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 859-3461,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 821-5261,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(304) 262-7004,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 330-5510,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 836-6221,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 917-4850,115,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 441-9701,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 702-3474,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 702-3474,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 441-9701,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 725-2000,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-6365,50,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 800-2525,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 262-2785,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 360-5558,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 360-5558,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 890-1839,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 890-1839,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 890-1839,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 890-1839,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 509-6868,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 801-1360,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 509-6868,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 509-6868,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 238-7282,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 800-2525,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 710-6151,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 418-0272,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-1600,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
